coef_refl_b01,coef_refl_b02,coef_refl_b03,coef_refl_b04,coef_refl_b05,coef_refl_b07,bias,Pred_SiO3,id,dataset_belong,denormalized_pred_result
2.406605,0.54561865,-0.39034775,1.8392619,2.687979,-1.9257845,0.4363877,1.1086282,543,train,1.1086282
1.0449582,0.35297817,-0.30081153,1.463147,2.3029134,-1.2506088,0.586157,0.8660711,1914,train,0.8660711
-1.68389,0.5014304,-0.34901863,2.7443454,1.9731772,-0.6041949,0.9519479,1.1850612,2658,train,1.1850612
5.8611403,-1.0772268,0.32187766,-0.7268928,-2.6310995,-1.6121722,1.0939301,1.3430079,1093,train,1.3430079
4.564152,1.0139483,-0.69985867,-1.7415999,4.5098305,-1.7998139,0.7358249,1.231633,2528,train,1.231633
1.284308,0.37401906,-0.3031238,1.5849701,2.0667949,-1.888003,0.4666302,1.1138079,401,train,1.1138079
7.6941624,0.24960983,-0.36749396,-4.5139728,1.3157331,-1.7581339,0.6488558,0.7836414,2464,train,0.7836414
-0.28252575,0.6436911,-0.39632174,3.6690423,2.5242767,-1.3774371,0.56454086,0.96256924,560,train,0.96256924
-3.2159986,0.22698592,-0.097659014,2.0835254,1.6366364,-0.2266148,1.2806312,1.2578968,1545,train,1.2578968
-0.78759795,-0.16445132,-0.07546676,1.6575792,0.8250049,-0.4950089,0.9730148,1.093573,2827,train,1.093573
-2.2523541,0.16495831,-0.16338757,2.1057854,1.0767837,-0.23907322,1.3132266,1.3083808,343,train,1.3083808
-2.2655354,0.045628298,-0.08480859,1.6514606,1.4720265,-0.39473444,1.1495194,1.1634164,1394,train,1.1634164
2.6050153,0.8535998,-0.57496417,1.0225875,3.7266977,-2.1203542,0.6339722,1.6966357,2687,train,1.6966357
-0.89923483,-0.5040771,0.11195249,3.7410226,-1.3520993,-0.7303284,1.0837926,1.6525071,202,train,1.6525071
-1.7445152,0.24587463,-0.22106582,1.7115108,1.0838288,0.015551318,1.3427577,1.4995329,1260,train,1.4995329
2.664978,-0.72855085,0.16349384,0.9471003,-2.0347624,-0.74022126,1.0540441,1.4460019,865,train,1.4460019
-2.1000302,0.28567046,-0.23969567,2.1763208,1.3014238,-0.04986562,1.257196,1.2094264,1695,train,1.2094264
6.682861,0.76549023,-0.55366296,-1.9305493,3.5324793,-2.8157241,0.52438277,1.3754846,2591,train,1.3754846
2.043286,0.41014013,-0.32896572,1.5304707,2.4347668,-1.5917729,0.45138165,1.1878251,2098,train,1.1878251
-1.0624497,-0.0081262,-0.092300914,0.8345122,1.5769309,-0.5734509,1.0952982,1.072239,603,train,1.072239
-1.6988182,-0.06833477,-0.08259295,1.6694745,1.2360324,-0.42214045,1.0741318,1.1308718,1331,train,1.1308718
-0.6752225,-0.0573635,-0.08751567,0.7956718,1.3366256,-0.7949792,1.0449494,1.0299425,1580,train,1.0299425
-2.5562654,-0.21407263,0.027529953,3.0954273,-0.06269659,-0.44136035,1.2611796,1.3478129,75,train,1.3478129
-0.44251505,-0.07691059,-0.08900899,0.81048566,1.2959088,-0.8613899,1.0033541,0.9858375,770,train,0.9858375
-2.1204612,0.1196411,-0.16055816,2.1532629,0.9585876,-0.26468757,1.3029368,1.3512332,525,train,1.3512332
2.4011219,-0.083743006,-0.1896261,0.5507326,0.14423186,-1.089672,0.68039685,1.0900447,781,train,1.0900447
0.60133356,-0.49361613,0.011791034,3.0065014,-1.1807387,-0.53877443,0.7441897,0.9496279,2621,train,0.9496279
10.022561,-1.4332539,0.4609576,-4.0715833,-3.421207,-1.8734647,1.1436712,1.1088525,141,train,1.1088525
3.493712,0.9344381,-0.64566076,-0.38633814,4.1471763,-1.8360347,0.7159178,1.4463589,2494,train,1.4463589
0.09380938,-0.20476559,-0.09745153,1.4079924,0.49430898,-0.5782051,0.9106824,1.1998317,0,train,1.1998317
2.3716168,-0.70174575,0.085876204,2.5888774,-2.0912588,-0.9598482,0.7859063,1.4898152,1094,train,1.4898152
6.946027,0.77114147,-0.56383365,-2.1685758,3.5976338,-2.893066,0.5022586,0.9287269,432,train,0.9287269
-2.3457994,-0.29124433,0.06479486,3.485188,-0.51717395,-0.47769123,1.1921407,1.3304752,45,train,1.3304752
1.7562019,-0.74129885,0.14984478,2.5077646,-1.788,-1.2601033,1.0077596,1.5784571,1140,train,1.5784571
-2.0516944,0.35960427,-0.27462786,2.312071,1.5552262,-0.20622563,1.1519003,1.2415928,1822,train,1.2415928
-1.5659918,0.4749393,-0.34830695,2.5692086,1.8508202,-0.5068136,0.99914944,1.3119243,1876,train,1.3119243
-2.1717706,0.05649981,-0.08460903,1.4650612,1.5135823,-0.42949468,1.1703346,1.0376372,1520,train,1.0376372
4.686122,-0.24609189,-0.2288147,-0.7549675,1.308009,-1.2305793,0.6523055,1.3363698,1837,train,1.3363698
0.29125875,0.14854626,-0.19498044,0.8837786,1.9401027,-0.9274513,0.831024,1.3008486,1292,train,1.3008486
-1.831772,0.47412097,-0.34100986,2.8768313,1.82569,-0.5175673,0.9694637,1.1658105,1896,train,1.1658105
-0.6141095,-0.071683824,-0.08481966,0.7748929,1.3430243,-0.7785456,1.0405223,1.0461568,1496,train,1.0461568
3.6359262,-0.90406084,0.24232848,1.0786881,-2.2443855,-1.3992333,1.0481802,1.295441,824,train,1.295441
-2.4822931,-0.24737562,0.044562478,3.2738345,-0.27802846,-0.44465172,1.2321088,1.323388,97,train,1.323388
-1.2615974,0.5468283,-0.3861396,3.0514116,2.1206887,-0.8282961,0.8665301,1.1617295,1006,train,1.1617295
-3.5290797,0.23742683,-0.09873575,2.3170094,1.4723878,-0.21355532,1.3467283,1.2785264,1349,train,1.2785264
2.043286,0.41014013,-0.32896572,1.5304707,2.4347668,-1.5917729,0.45138165,0.90753615,2090,train,0.90753615
-0.08986328,-0.5778906,0.08007689,3.683376,-1.3573827,-0.8417191,0.8789836,1.3161317,191,train,1.3161317
-2.1797702,0.05448173,-0.1393938,2.1708798,0.83973956,-0.3192569,1.3185421,1.2773633,329,train,1.2773633
-1.1974642,0.5934466,-0.39730263,3.3386393,2.2894976,-0.9973484,0.79634094,1.293729,1295,train,1.293729
-0.45929188,0.16843858,-0.17263152,1.4002193,1.8859048,-0.88970596,0.82570934,0.9440539,1932,train,0.9440539
-0.65166223,-0.062140137,-0.08626577,0.77523947,1.3358024,-0.788836,1.0467354,1.0460815,1481,train,1.0460815
-2.2076123,0.11777552,-0.15373892,2.167678,0.9723627,-0.276087,1.3080348,1.2903057,461,train,1.2903057
0.34335068,-0.6033267,0.10531702,2.9549603,-1.615062,-0.53233445,1.0538218,1.3780044,263,train,1.3780044
-0.44558248,0.6335522,-0.4313201,3.3071396,2.2827528,-0.9667541,0.8175885,1.7761514,2240,train,1.7761514
-0.87320155,0.2027998,-0.17082518,1.8239133,1.8307977,-0.94320637,0.804023,1.0343182,2007,train,1.0343182
0.1702668,0.2608839,-0.25322032,1.1441594,2.1895761,-0.75660694,0.8133274,1.1193808,1867,train,1.1193808
-0.3112339,0.21147737,-0.22383073,1.3444513,2.109293,-0.7205535,0.8322982,1.1403131,1861,train,1.1403131
2.1445796,0.573042,-0.39879057,2.0745597,2.7178583,-1.9117408,0.45055923,0.8929126,536,train,0.8929126
-3.3425999,-0.0031051866,-0.040508732,2.4658015,0.97801006,-0.43306312,1.3370914,1.2967654,449,train,1.2967654
3.5904653,-0.2276356,-0.18622044,-0.36554205,1.3847113,-1.2382623,0.70010203,0.95213085,2234,train,0.95213085
3.239733,0.9067655,-0.6185789,0.22846626,3.9847727,-2.0354412,0.6751116,1.4088532,2507,train,1.4088532
2.2075047,-0.29880443,-0.12980211,1.2675315,-0.46223524,-0.8892306,0.6904799,1.2854793,898,train,1.2854793
2.3336172,-0.75595117,0.1369735,1.5960652,-1.9438989,-0.5973015,1.0048506,1.6271486,911,train,1.6271486
0.5512768,-0.63318205,0.13227434,3.0348058,-1.5932711,-1.0538067,1.0758747,1.5485485,802,train,1.5485485
3.0020516,-0.7253945,0.107041985,2.3629065,-2.3784447,-1.1845714,0.728162,0.8631842,136,train,0.8631842
-1.3199947,-0.004490111,-0.10149896,0.94506335,1.3779819,-0.5908273,1.1259719,1.1636589,685,train,1.1636589
-2.2712104,0.35439262,-0.26493344,2.5024707,1.6192364,-0.2378377,1.1225706,1.1868724,1755,train,1.1868724
-1.3377343,0.54058117,-0.39040792,3.3626802,2.024674,-0.84579414,0.8580725,1.1567309,1933,train,1.1567309
-1.882347,-0.004916586,-0.13489842,2.1342876,0.64920914,-0.29192916,1.3038301,1.3287519,736,train,1.3287519
2.2474887,-0.21698117,-0.1577381,0.9478321,-0.13930689,-1.0248469,0.7059982,1.0379786,2771,train,1.0379786
1.796413,-0.09442141,-0.17882891,0.51121205,0.5005248,-0.97472364,0.75820124,1.2062563,2855,train,1.2062563
3.817615,-0.92815393,0.24505374,1.1523378,-2.245121,-1.5425165,1.0062037,1.1170276,2616,train,1.1170276
2.1152592,0.8352609,-0.5671242,1.4346459,3.6601985,-1.9819846,0.66306716,1.3266125,2387,train,1.3266125
0.43288168,0.76058096,-0.49267644,3.0214987,3.029939,-1.3875171,0.67469907,1.5984693,2352,train,1.5984693
0.9029502,-0.47870165,-0.005120108,2.8230615,-1.0878763,-0.58006525,0.7357423,1.4132228,2869,train,1.4132228
0.43315485,0.7205023,-0.46945655,3.2763221,2.900348,-1.4448016,0.6251108,1.3325076,2214,train,1.3325076
-0.21311569,0.69379854,-0.43710065,3.5836883,2.6807232,-1.2701018,0.64882815,1.6006701,1841,train,1.6006701
11.733719,-1.5449597,0.47327557,-5.717217,-3.6744347,-1.9078091,1.1563214,1.1007235,590,train,1.1007235
-1.9892472,0.33204377,-0.27375165,2.2893252,1.4306581,-0.1063075,1.1890554,1.1689013,1784,train,1.1689013
0.41042185,-0.46545827,-0.0078004813,2.80703,-0.84766585,-0.48717895,0.7887309,1.2208235,2703,train,1.2208235
-2.0247664,0.21024302,-0.14617231,1.6108112,1.8672991,-0.36592352,1.1284881,1.1311885,1769,train,1.1311885
-2.1782587,0.060787253,-0.08563922,1.4640967,1.5260007,-0.4272415,1.1687328,1.0469561,1489,train,1.0469561
-1.4558004,0.5016719,-0.35949963,2.588032,1.9779092,-0.58949375,0.96526814,1.215862,2116,train,1.215862
-1.9723573,-0.3716801,0.09973049,3.8382907,-0.8638671,-0.78959244,1.1103324,1.2628582,5,train,1.2628582
-3.4491394,0.25414434,-0.105138086,2.2616813,1.5203824,-0.19471872,1.3382133,1.2155392,1212,train,1.2155392
1.4631081,-0.16119878,-0.12425595,0.1794151,1.508045,-0.99297774,0.85899395,1.3210403,2062,train,1.3210403
-3.210888,0.22927137,-0.09835691,2.0853643,1.6374372,-0.22630963,1.2809275,1.1652586,1569,train,1.1652586
-0.042272907,0.64710903,-0.4061429,3.6183693,2.5739186,-1.4433781,0.5523312,1.0342464,361,train,1.0342464
-3.4454694,0.086127646,-0.059242576,2.2117252,1.1625203,-0.3473961,1.3673216,1.3136605,1452,train,1.3136605
-3.463353,0.11914183,-0.07447415,2.2016907,1.2015138,-0.33377004,1.3988142,1.2095923,713,train,1.2095923
-1.9965272,-0.029928472,-0.08468491,1.7857045,1.2930622,-0.36787453,1.0946033,1.1552817,476,train,1.1552817
0.37244606,0.2591405,-0.25901395,1.3218154,2.1775806,-0.91367906,0.72175515,0.9472874,2010,train,0.9472874
2.3952572,-0.8040806,0.17747484,2.1036396,-1.9609314,-1.3538276,1.0121996,1.6023097,2568,train,1.6023097
-2.1118498,0.35596073,-0.27943194,2.485199,1.5813904,-0.2245555,1.1201193,1.155609,647,train,1.155609
0.82190174,-0.20686196,-0.12832598,1.177211,0.2927213,-0.7131208,0.84809446,1.1267653,205,train,1.1267653
0.6745251,-0.07793303,-0.13509221,0.58989525,1.0059749,-0.9948803,0.8685036,1.0793197,1235,train,1.0793197
1.3108336,-0.55126697,0.018144203,3.0337417,-1.5237348,-0.6853311,0.71984595,1.3951999,1548,train,1.3951999
-1.4184198,0.3636469,-0.3212386,2.1604218,1.4051136,-0.14900789,1.149751,1.2711532,1806,train,1.2711532
9.999888,-1.4282072,0.44977367,-4.002782,-3.4119222,-1.9071434,1.126722,0.89111084,20,train,0.89111084
-0.9580592,0.14697106,-0.14686167,1.387295,1.8276727,-0.738978,0.95145875,1.2371216,2104,train,1.2371216
5.30258,-1.0337102,0.30043286,-0.23766528,-2.5263677,-1.5963684,1.0744442,1.2357683,905,train,1.2357683
3.292555,0.4175428,-0.34811553,0.91833204,2.2505155,-2.3685057,0.3480296,0.6121979,372,train,0.6121979
-1.4628035,-0.10029931,-0.08034673,1.8327004,1.0650458,-0.4180952,1.0289004,1.1396848,322,train,1.1396848
0.6801122,-0.27842677,-0.09105197,1.7299241,-0.10187006,-0.5384244,0.81882226,1.1470078,42,train,1.1470078
3.9436908,-0.8880051,0.15379472,1.8095673,-2.7102232,-1.2979113,0.73663574,0.9934944,117,train,0.9934944
6.7247586,-0.05356548,-0.33185145,-2.2905397,1.127222,-1.3527112,0.5738499,0.9396324,2415,train,0.9396324
5.0009756,0.6271604,-0.4323961,0.0070415717,2.8053262,-2.6157384,0.42957625,0.8067086,2467,train,0.8067086
1.6961987,-0.095199816,-0.1764709,0.5133137,0.52553296,-0.9520131,0.77169967,1.1380656,2851,train,1.1380656
1.729662,0.5662211,-0.3896388,2.3394244,2.6859922,-1.8273033,0.45078447,1.2920687,399,train,1.2920687
-1.9490018,-0.009193153,-0.08258935,1.5031205,1.3801636,-0.42021838,1.1309508,1.0538306,1434,train,1.0538306
-0.96797657,-0.49561244,0.12378014,3.693507,-1.2689271,-0.9419503,1.0941907,1.440428,1132,train,1.440428
7.9421206,0.4298515,-0.3870564,-5.903748,1.5918952,-1.8728826,0.7974255,1.1997018,2536,train,1.1997018
3.082791,0.53545433,-0.38674772,1.3396946,2.6495256,-2.0584905,0.4232911,1.0424966,382,train,1.0424966
2.7885067,0.86541075,-0.584415,0.8461838,3.775569,-2.131095,0.6361124,1.1545736,2410,train,1.1545736
2.043286,0.41014013,-0.32896572,1.5304707,2.4347668,-1.5917729,0.45138165,0.91802907,2093,train,0.91802907
-3.4106042,0.027171653,-0.046282586,2.3759563,0.9863235,-0.4185085,1.3913037,1.2012906,319,train,1.2012906
-0.4490392,-0.5454976,0.12460634,3.6230445,-1.3229308,-1.1000682,1.0504925,1.481849,795,train,1.481849
0.6847052,-0.0919609,-0.15006945,0.5311845,0.90577036,-0.83753806,0.89501864,1.0973594,2746,train,1.0973594
-3.4532638,0.06581055,-0.05973548,2.2937636,1.0979153,-0.3744493,1.3905643,1.3458534,593,train,1.3458534
-1.1293389,0.675253,-0.41382545,4.13852,2.418885,-1.1294922,0.6508567,0.7169273,2577,train,0.7169273
-0.35354006,-0.5355044,0.09958323,3.3745043,-1.4737449,-0.5520292,1.068974,1.3223524,313,train,1.3223524
-1.5464232,-0.063213356,-0.083828926,1.497721,1.253249,-0.4731453,1.0794785,1.1344352,1332,train,1.1344352
1.3524396,0.80643684,-0.54294556,2.1799808,3.4945462,-1.7933488,0.6628958,0.9531734,2337,train,0.9531734
2.3876166,-0.19158939,-0.15208156,-0.0048145223,1.4591302,-1.116596,0.7784258,1.1804991,2074,train,1.1804991
7.703316,0.3772511,-0.35929576,-5.2643604,1.4459699,-2.017268,0.7032975,1.044524,2514,train,1.044524
-0.5288423,0.13270645,-0.15557802,1.2223301,1.8495448,-0.80830795,0.8891064,1.0156144,1940,train,1.0156144
-2.1619318,0.052688032,-0.084229685,1.4625585,1.4984621,-0.42837408,1.1687506,1.0370796,1372,train,1.0370796
-1.7951111,0.2146002,-0.15652917,1.5186461,1.9140165,-0.3851917,1.1073581,1.206058,1288,train,1.206058
-0.8754382,0.19501607,-0.19795299,1.4608115,2.0558922,-0.61370695,0.9102931,1.0110235,1844,train,1.0110235
-2.0384114,0.29545394,-0.25610325,2.2884166,1.3396676,-0.065815695,1.2079575,1.2098105,2635,train,1.2098105
0.17670286,-0.103820354,-0.10184026,0.79638153,1.134162,-1.0357876,0.91293734,1.0275534,1208,train,1.0275534
6.668009,1.2179009,-0.7859029,-4.1725783,5.058851,-1.9578285,0.7095926,0.99302655,2534,train,0.99302655
-0.44454953,-0.07459003,-0.08975493,0.8060187,1.2922263,-0.8620274,1.0045273,1.0513661,1196,train,1.0513661
7.5009427,0.83752793,-0.60745,-3.025541,4.035569,-2.9213443,0.5319682,2.0451407,2506,train,2.0451407
-1.897446,0.12951803,-0.1759105,2.081804,0.91573876,-0.2268265,1.2977464,1.2275559,1429,train,1.2275559
3.1435597,-0.2089308,-0.17890553,-0.260148,1.4512961,-1.1429157,0.7309896,1.2329454,2151,train,1.2329454
0.5530389,-0.2840679,-0.0823837,1.8175255,-0.095784225,-0.5143171,0.8239827,1.1583223,187,train,1.1583223
-2.2930453,0.10947941,-0.10049244,1.8446714,1.7255223,-0.5000814,1.0773576,1.1075794,1242,train,1.1075794
7.496028,0.15911934,-0.3696708,-3.8965635,1.1803191,-1.5198605,0.6541291,0.8937334,2549,train,0.8937334
4.6011963,0.65810513,-0.44398993,0.21394925,2.9346802,-2.46327,0.48256874,1.4657156,658,train,1.4657156
-1.2251174,0.6150274,-0.40033463,3.55964,2.345552,-1.0350537,0.7592149,1.4001304,2150,train,1.4001304
2.0517232,-0.20244278,-0.13447283,0.14931162,1.4383699,-1.1266571,0.7799537,1.1559517,2663,train,1.1559517
1.1965692,-0.18125463,-0.10703596,0.36699063,1.451524,-1.0174092,0.8422945,1.0948576,2642,train,1.0948576
-3.1899474,-0.08349498,-0.012846887,2.7475355,0.6424981,-0.511168,1.3540449,1.2790406,2828,train,1.2790406
-2.2438154,-0.33042312,0.057511654,3.7050076,-0.36218125,-0.78471446,1.1147233,1.1002953,2748,train,1.1002953
-1.5066398,-0.08629515,-0.08054732,1.5891364,1.1894686,-0.45267048,1.0612334,1.0467066,1421,train,1.0467066
-0.26288113,0.7030407,-0.4396879,3.75544,2.6966674,-1.3328295,0.62335455,1.2085116,563,train,1.2085116
-1.7898824,0.097982936,-0.10421395,1.4032029,1.7409961,-0.5102933,1.0810566,1.1452309,1814,train,1.1452309
0.13218361,-0.29348174,-0.06365535,2.0135202,0.04543989,-0.46724156,0.8523874,1.1875081,801,train,1.1875081
-0.58443856,0.5596947,-0.41672698,2.8105626,2.1009727,-0.83855176,0.9092138,1.3264413,1984,train,1.3264413
-1.3845884,-0.1871332,-0.05020306,2.4546225,-0.097358875,-0.11782034,1.2110661,1.3043284,74,train,1.3043284
-3.5406842,0.14809072,-0.075895235,2.2092667,1.3069713,-0.29022112,1.3752584,1.1946722,1363,train,1.1946722
-3.4606376,0.09600789,-0.060401905,2.1852176,1.1736121,-0.34330782,1.3767006,1.2185316,1442,train,1.2185316
3.4255352,0.423711,-0.35191882,0.8342851,2.2631226,-2.414985,0.34968635,0.6609856,353,train,0.6609856
3.118902,0.41269636,-0.3456304,1.0744541,2.2454352,-2.2749379,0.3427032,0.6569336,550,train,0.6569336
-0.6610437,-0.06271849,-0.08644055,0.796915,1.3424166,-0.7889637,1.0426041,1.1154922,1561,train,1.1154922
0.07726455,-0.14276487,-0.08326093,0.79901165,1.3306547,-0.9197005,0.92388654,1.0470719,1767,train,1.0470719
-0.7912909,-0.45712683,0.058679126,3.252373,-1.176604,-0.23410673,1.0576401,1.3837309,215,train,1.3837309
8.118794,-1.2880926,0.39708343,-2.3550422,-3.0549629,-1.8088434,1.080076,0.35161203,1112,train,0.35161203
-1.2719678,0.5850154,-0.3967525,3.4650426,2.2203,-0.99320424,0.80006486,1.2375493,1996,train,1.2375493
0.49678472,0.78555286,-0.5038914,2.5872574,3.0373905,-1.0940244,0.76783335,1.3239372,431,train,1.3239372
-0.31551805,-0.10782917,-0.0829967,0.77635586,1.3360332,-0.8186854,0.98980445,1.0399963,1634,train,1.0399963
8.057077,-1.293717,0.41635597,-2.494195,-3.0816545,-1.6661706,1.1335044,1.3296494,1041,train,1.3296494
-0.016591968,0.70656425,-0.4467255,3.6739252,2.7716022,-1.4206445,0.59663236,1.1938312,578,train,1.1938312
-1.5723013,-0.1364651,-0.06872452,2.3926308,0.122019246,-0.20753278,1.2399349,1.2649318,1628,train,1.2649318
-1.7891307,0.1610597,-0.18662222,1.910378,0.97407037,-0.1862028,1.3104318,1.3425509,2723,train,1.3425509
-2.0331755,0.34583357,-0.27163535,2.2722437,1.4795653,-0.1473502,1.1834174,1.1751308,1706,train,1.1751308
-1.6383258,-0.008811106,-0.1385655,2.0317848,0.5763909,-0.24203,1.2991917,1.2674963,2819,train,1.2674963
5.2919965,-1.0367557,0.30552888,-0.30611378,-2.5498142,-1.5432869,1.083677,1.1132649,834,train,1.1132649
-2.2021883,-0.33786568,0.087857075,3.7425015,-0.7106262,-0.6896621,1.1463882,1.0887842,2846,train,1.0887842
-0.57258546,0.7113289,-0.43727645,3.861249,2.546314,-1.1853232,0.67901057,1.3818011,2191,train,1.3818011
0.53429633,0.7232381,-0.47050261,3.2418673,2.9141815,-1.4949212,0.6168984,1.4610045,2276,train,1.4610045
-2.372946,0.2092211,-0.12919255,1.7390665,1.7816254,-0.3158512,1.1673967,1.163161,1655,train,1.163161
-0.4425394,-0.075721584,-0.08914469,0.8042992,1.291947,-0.8622882,1.0052776,1.0581819,1226,train,1.0581819
0.1756112,-0.11034172,-0.100015774,0.81278837,1.141406,-1.0414219,0.91214454,1.0649341,1399,train,1.0649341
-2.2130077,0.25741708,-0.20686437,2.0180867,1.2550342,-0.053057432,1.3132749,1.5012187,1229,train,1.5012187
2.3900487,-0.5373967,0.025837323,2.5007696,-2.079387,-1.0539705,0.731138,1.2128848,24,train,1.2128848
0.79395074,0.74042606,-0.4843304,2.983313,3.052252,-1.5752071,0.6228257,1.1793144,2422,train,1.1793144
2.5415382,-0.76378137,0.14227162,1.4307202,-1.9682832,-0.6354102,1.0093426,1.6407341,755,train,1.6407341
-2.1144526,0.1172174,-0.15999292,2.15011,0.95422924,-0.26652712,1.3030031,1.323634,715,train,1.323634
0.92434764,-0.5458987,0.030279221,3.0018065,-1.4831476,-0.56306535,0.7515938,0.7515857,2773,train,0.7515857
-3.4619074,0.24569848,-0.100611985,2.2600439,1.5241057,-0.20520495,1.332534,1.2479603,1266,train,1.2479603
-3.5276823,0.15274902,-0.06790453,2.2205276,1.3231727,-0.28527278,1.346987,1.307922,492,train,1.307922
4.1865473,-0.91368955,0.16105753,1.6263617,-2.7699218,-1.3275855,0.73718816,0.8824773,128,train,0.8824773
-2.1427352,0.04921328,-0.085142024,1.4690228,1.4854078,-0.42838752,1.1593966,1.0150473,1473,train,1.0150473
0.9056321,-0.21760929,-0.12734325,1.2069204,0.22654642,-0.708822,0.83601385,1.1714075,240,train,1.1714075
7.5455484,-1.1212553,0.3504864,-3.0247788,-2.8831613,-1.2084407,1.1707517,1.6767662,123,train,1.6767662
-3.2101521,0.20196296,-0.09339723,2.089992,1.5954312,-0.2393059,1.2731141,1.2584056,1474,train,1.2584056
-2.4090729,0.32501423,-0.23509634,2.3747663,1.5284121,-0.14767016,1.1907362,1.1548309,1804,train,1.1548309
-1.0294454,0.19793288,-0.18745743,1.407912,2.0120592,-0.5399632,0.9641231,1.0759503,1808,train,1.0759503
0.14884056,0.2584227,-0.251538,1.1279587,2.1875985,-0.7447155,0.82136774,1.0954164,2044,train,1.0954164
-1.929295,0.33646223,-0.27220687,2.167458,1.4097621,-0.10375653,1.212325,1.2549918,1764,train,1.2549918
1.0396522,-0.6795733,0.11432641,3.348096,-1.6569666,-1.1686431,0.914496,1.3193307,310,train,1.3193307
-1.7727315,0.14142421,-0.18235092,1.9429549,0.92805994,-0.2064491,1.3084922,1.3364214,995,train,1.3364214
-3.1707463,0.22151206,-0.09919604,2.061549,1.6418036,-0.22807123,1.2740047,1.1356711,1387,train,1.1356711
-2.659573,0.21213534,-0.11670634,1.8332013,1.7514874,-0.2761742,1.208039,1.128155,1688,train,1.128155
-1.8617979,0.2619587,-0.22858943,1.806762,1.1692003,0.033233956,1.3273094,1.5286082,1198,train,1.5286082
-3.0362785,-0.013062723,-0.070707746,2.5483491,0.7797924,-0.38526374,1.3674095,1.2694525,2820,train,1.2694525
-1.4276333,-0.015541812,-0.09688823,1.1184874,1.3344494,-0.5066617,1.1201736,1.1833814,512,train,1.1833814
