station_id,lng,lat,date,PM2_5,row_index,col_index,proj_x,proj_y,dem,w10,d10,t2m,sp,tp,blh,e,r,u10,v10,aod_sat,ndvi
1139A,126.6106,45.9819,20170601,34.13841808,1223,8506,2182889.844,2292608.284,123,1.129419446,56.13928223,275.8691101,99987.07031,0.000711028,206.6298523,-7.97826e-06,61.24607849,0.937845528,0.629312396,0.398237228,1854
1140A,126.6206,45.6842,20170601,34.80031447,1271,8507,2195098.687,2258210.345,170,1.262706518,45.98751068,275.9935303,99663.23438,0.000727427,212.6598663,-6.71286e-06,61.62557983,0.908103049,0.877369165,0.421420425,2099
1141A,121.4,31.238,20170601,40.8079096,3582,7672,2308085.387,459407.1665,7,1.078588367,263.979248,288.8809204,101650.2109,0.001983516,341.953064,-2.49082e-05,75.36515808,-1.072633982,0.113177918,0.649101734,2562
1142A,121.478,31.2036,20170601,43.17563739,3588,7684,2315832.213,457284.2308,10,1.080632925,263.397583,288.9226074,101647.5547,0.001997873,352.5625916,-2.82058e-05,75.58149719,-1.073460817,0.124296024,0.63635695,1842
1143A,121.467,31.3008,20170601,38.97262248,3572,7683,2311805.803,468209.5881,7,1.101606488,262.9876404,288.9433899,101649.1719,0.001934772,358.8995972,-3.26369e-05,75.54244995,-1.093360543,0.134534463,0.64725107,2577
1144A,121.412,31.1654,20170601,41.32285714,3594,7674,2311410.318,451335.3315,7,1.049924374,264.1340332,288.8684387,101644.3047,0.002043706,341.5586853,-2.4569e-05,75.45054626,-1.04442203,0.107349247,0.641874135,2660
1145A,121.536,31.2659,20170601,40.78813559,3578,7694,2318797.274,465819.5687,7,1.105717778,262.5270996,288.9989319,101649.5078,0.001952073,375.844574,-3.87511e-05,75.64382935,-1.096320271,0.143853471,0.633812547,1852
1146A,120.978,31.0935,20170601,48.90921788,3605,7604,2276568.048,432926.741,3,1.134941697,269.9763184,288.7773743,101668.9609,0.001936015,308.4819031,-3.44612e-05,74.07064819,-1.134941578,0.00052182,0.681437254,3215
1147A,121.425,31.2261,20170601,41.84261838,3584,7676,2310595.562,458625.3112,10,1.076615334,263.7683411,288.881958,101648.6406,0.001991,345.5020142,-2.61719e-05,75.44211578,-1.070248723,0.116911449,0.653249979,2392
1148A,121.703,31.1907,20170601,36.71126761,3590,7720,2335439.812,461126.0509,4,1.371918678,263.9904785,289.4405212,101691.0469,0.001936592,437.2162781,-6.20038e-05,75.67650604,-1.364373088,0.143690243,0.614477754,3420
1149A,121.533,31.2284,20170601,39.66384181,3584,7693,2319735.652,461434.619,8,1.100723267,262.7807617,288.9947205,101648.5391,0.001971258,370.8068542,-3.59229e-05,75.64474487,-1.091991425,0.138370633,0.645522475,2402
1150A,121.577,31.2071,20170601,40.78472222,3587,7700,2324167.601,460024.3326,3,1.130100608,262.7351379,289.105072,101655.9688,0.001969476,387.7877808,-4.23951e-05,75.65406036,-1.121022224,0.142955974,0.642294884,3352
1151A,118.803,32.1083,20170601,43.03641457,3443,7256,2060789.639,502334.9274,24,1.113111734,264.9004211,288.13797,101400.0156,0.002390687,242.984787,-2.04458e-05,68.42819977,-1.108701348,0.09898939,0.780806124,3173
1152A,118.749,32.0572,20170601,39.61416185,3451,7248,2057669.984,495264.9239,15,1.118335962,264.9707336,288.1726074,101391.5859,0.002373687,241.2114563,-2.07366e-05,68.25093079,-1.11402607,0.098087475,0.783808053,2572
1153A,118.778,32.0723,20170601,42.57244318,3449,7252,2059700.302,497627.2418,16,1.119075537,264.8840332,288.157135,101389.5313,0.002378167,241.9047089,-2.05532e-05,68.34951019,-1.114613056,0.099838696,0.772660017,2728
1154A,118.777,32.0144,20170601,39.8255814,3458,7252,2061275.899,490878.6042,17,1.136381865,264.4804993,288.2111206,101415.7656,0.002364999,241.1607819,-2.05117e-05,68.40370941,-1.131108284,0.109351724,0.783036828,2327
1155A,118.803,32.0314,20170601,47.42318436,3455,7256,2062997.616,493399.3767,12,1.134877086,264.4506531,288.184967,101407.2031,0.002369686,241.9085846,-2.03041e-05,68.49415588,-1.129553437,0.109795034,0.780192792,2259
1156A,118.795,32.0775,20170601,48.81395349,3448,7255,2060994.732,498587.9665,13,1.120778441,264.7900391,288.1511536,101391.4688,0.002381502,242.3991241,-2.04295e-05,68.42763519,-1.116143703,0.10182175,0.77449429,2652
1157A,118.626,32.0878,20170601,38.83383686,3446,7228,2046347.497,496252.9203,38,1.059375405,266.2998962,288.1353455,101181.7188,0.002397407,239.8341217,-1.86948e-05,68.09899139,-1.057164073,0.068412669,0.776954234,3913
1158A,118.737,32.0092,20170601,46.43521127,3459,7246,2058024.869,489435.964,8,1.132401824,264.6637268,288.2364197,101423.7813,0.002364973,240.427475,-2.06769e-05,68.27670288,-1.127489448,0.105363622,0.783305407,2719
1159A,118.907,32.105,20170601,37.08189655,3443,7273,2069710.824,504137.4008,25,1.129577279,264.0560608,288.1342163,101281.9219,0.002416553,245.4673462,-1.9872e-05,68.91624451,-1.123499274,0.117022552,0.779545009,3755
1160A,120.561,31.2472,20170601,40.37883008,3581,7538,2236141.578,441066.2672,46,1.652379394,269.1838684,289.5220032,101562.1641,0.001781626,346.0613708,-6.66594e-05,71.97569275,-1.652210712,0.023611957,0.720286489,4355
1161A,120.628,31.2864,20170601,41.43156425,3574,7548,2240662.824,447114.317,7,1.441110253,270.0965271,289.2358093,101578.2109,0.001763128,328.2744446,-5.02552e-05,72.25830078,-1.441108346,-0.002361435,0.723933101,2363
1162A,120.591,31.3019,20170601,45.21527778,3572,7543,2237024.906,448059.2928,8,1.530174613,269.3577271,289.3453064,101564.0,0.001756569,331.8258057,-5.31021e-05,72.07091522,-1.530077696,0.01722341,0.712134421,2333
1163A,120.596,31.3264,20170601,43.19230769,3568,7543,2236698.632,450999.6638,7,1.496544957,269.1057129,289.2918396,101586.0938,0.001770476,328.2316589,-4.93678e-05,72.03697205,-1.496361494,0.023426285,0.728493512,2575
1164A,120.613,31.2703,20170601,39.79469274,3577,7546,2239876.582,444915.2358,6,1.484794617,270.0042725,289.3019409,101580.1016,0.001767269,332.7530212,-5.47025e-05,72.21630859,-1.484794617,-4.17689e-05,0.710166276,2495
1165A,120.543,31.2994,20170601,40.22777778,3572,7535,2233000.766,446679.0467,7,1.694848657,268.4058838,289.5557251,101547.4375,0.001747284,339.7496948,-6.02197e-05,71.79953003,-1.694190621,0.04722571,0.718467355,2552
1166A,120.669,31.3097,20170601,39.40363128,3571,7555,2243447.141,450737.4049,5,1.345791817,270.2224426,289.0808411,101616.1172,0.001774447,319.516571,-4.18109e-05,72.46854401,-1.345781922,-0.005162416,0.711461306,2826
1167A,120.641,31.3708,20170601,39.74515235,3561,7551,2239173.479,457147.214,2,1.321242332,269.2276306,289.0168762,101649.5859,0.001808774,317.5026245,-3.80527e-05,72.2419281,-1.321121454,0.017870884,0.728561103,3169
1168A,120.913,31.96,20170601,38.12824207,3466,7594,2244017.052,531372.8095,3,1.157897353,262.6371155,288.4204102,101700.0938,0.002062357,319.198822,-3.18529e-05,73.17723846,-1.148343444,0.148437008,0.704843402,3235
1169A,120.86,32.0005,20170601,37.98735955,3460,7586,2238273.183,534842.8767,5,1.13609612,262.4923401,288.3467407,101696.8594,0.002078181,314.2708435,-2.91968e-05,72.95754242,-1.126350522,0.148488939,0.706392765,2744
1170A,120.87,32.02,20170601,34.07799443,3457,7587,2238511.318,537323.846,7,1.116045117,262.2901611,288.3232422,101695.7031,0.002089722,313.9808044,-2.86828e-05,72.97457886,-1.105949879,0.149771631,0.694758892,2304
1172A,120.81,32.0417,20170601,36.4957265,3453,7578,2232765.324,538466.3995,5,1.08083725,262.1073914,288.2396545,101693.6094,0.002118569,307.8841553,-2.43203e-05,72.72140503,-1.070592403,0.148462251,0.703569531,2223
1173A,119.176,34.5885,20170601,42.12256267,3046,7316,2019845.744,799261.05,5,0.808309436,243.9462128,286.9439087,101566.2344,0.001325007,254.9545135,-1.93785e-05,64.7420578,-0.726159155,0.355045199,0.711947203,2541
1177A,117.167,34.2761,20170601,66.15223464,3096,6995,1863411.971,722945.5328,39,1.082059622,239.4601135,287.5498657,101259.1094,0.001606595,208.2361145,-1.35953e-05,62.66415024,-0.931934714,0.549864292,0.819704533,2431
1178A,117.192,34.2417,20170601,62.62464986,3101,6999,1866405.805,719380.6569,39,1.07820034,240.1565552,287.5435181,101265.0938,0.001635063,208.5312195,-1.34286e-05,62.84805298,-0.935201764,0.536575735,0.810628355,3470
1180A,117.256,34.2153,20170601,58.55555556,3106,7009,1872410.371,717498.8861,37,1.067156792,241.0869598,287.526001,101319.5625,0.00166982,209.2604218,-1.35686e-05,62.99317169,-0.934124291,0.515980005,0.793101192,3533
1181A,117.244,34.2911,20170601,66.16428571,3094,7007,1869368.363,726169.4828,53,1.073421001,239.8292542,287.5418091,101317.0625,0.001620726,209.263916,-1.41703e-05,62.70018387,-0.927989662,0.539507031,0.802675426,2305
1182A,117.2933,34.2778,20170601,67.94117647,3096,7015,1873800.709,725547.0071,38,1.065492511,240.4212341,287.5091248,101328.3672,0.001641876,209.3422546,-1.38517e-05,62.7490654,-0.926618814,0.525976956,0.810331285,3063
1184A,119.46,32.3878,20170601,47.79369628,3398,7362,2108260.386,548741.6146,8,1.05290091,258.3102112,288.1564331,101634.5703,0.002593438,259.0297241,-1.97964e-05,69.10820007,-1.03105402,0.213372678,0.775831461,2278
1185A,119.404,32.41,20170601,43.72058824,3394,7353,2102879.537,550119.7312,12,1.06448853,258.0456543,288.1752625,101605.5938,0.002589911,259.0968933,-1.95293e-05,69.16434479,-1.041394114,0.220531493,0.78359437,3254
1186A,119.389,32.3761,20170601,46.29279279,3400,7350,2102611.502,545861.5699,7,1.056780815,258.4685364,288.1877136,101642.8281,0.002580811,258.9778137,-2.04407e-05,69.28695679,-1.035441279,0.211298689,0.781100869,2671
1188A,120.269,31.4867,20170601,39.27620397,3542,7491,2203891.366,462118.0973,4,1.739105701,264.594696,289.5806274,101519.4922,0.001781077,346.1542664,-6.68735e-05,70.07304382,-1.731365085,0.163900241,0.741462946,4727
1189A,120.275,31.6219,20170601,42.90625,3521,7492,2200293.156,477876.4342,3,1.295582056,265.0903015,288.9356689,101614.1641,0.001821463,316.0049133,-4.37446e-05,70.39360046,-1.29082346,0.110939883,0.741893291,2283
1190A,120.294,31.56,20170601,43.77966102,3530,7495,2203793.799,471148.3756,8,1.457497716,265.3551636,289.1346436,101574.5078,0.001797102,325.6673584,-5.03285e-05,70.34750366,-1.45270586,0.118090548,0.726024687,2273
1191A,120.242,31.5031,20170601,45.41292135,3540,7487,2201090.755,463407.8035,29,1.685083747,264.2542114,289.5232239,101495.2813,0.00179221,346.645813,-6.75683e-05,69.94046783,-1.676610351,0.168775275,0.731709003,2664
1192A,120.354,31.5848,20170601,47.23011364,3527,7505,2208148.792,475361.1,5,1.360104203,265.8167725,289.0026855,101634.0,0.001826354,315.2738647,-4.04245e-05,70.69758606,-1.356476307,0.099274106,0.731728971,2739
1193A,120.354,31.5475,20170601,42.00139665,3532,7505,2209286.177,471051.4473,5,1.474445462,265.7662354,289.1332092,101617.7656,0.00180756,319.4313049,-4.36141e-05,70.63874054,-1.470417142,0.1089174,0.733866453,2705
1194A,120.245,31.5631,20170601,46.98314607,3530,7487,2199524.887,470408.6975,20,1.451959491,264.6549683,289.1764526,101540.4531,0.001797434,331.5303955,-5.63425e-05,70.10752869,-1.445640206,0.135317311,0.73156029,3859
1195A,120.288,31.6842,20170601,47.45224719,3511,7494,2199504.356,485369.1025,4,1.215592742,264.4580688,288.804657,101701.6016,0.001867623,302.5334473,-3.32198e-05,70.60146332,-1.209905744,0.117447242,0.735167563,2942
1196A,119.996,31.7586,20170601,46.04481793,3499,7447,2172421.798,487478.4431,4,1.1553303,261.3725586,288.692749,101678.125,0.001914978,282.2326965,-2.48103e-05,69.73713684,-1.14225018,0.173357278,0.752935469,2368
1200A,119.935,31.7039,20170601,43.56005587,3507,7438,2168876.566,479800.8627,5,1.183915377,261.4901123,288.6828613,101629.7188,0.001872173,288.6053467,-3.31543e-05,69.73280334,-1.170873523,0.175245017,0.748586833,3139
1201A,119.905,31.9108,20170601,48.17130919,3474,7433,2160118.712,503091.8008,5,1.084443688,261.1506653,288.4787903,101664.5547,0.002101663,271.9251709,-2.47128e-05,69.70951843,-1.071527839,0.166872069,0.763816118,3828
1203A,119.68,32.1883,20170601,51.92178771,3430,7397,2132762.946,530337.4483,19,1.049262047,261.1204224,288.2279053,101589.1406,0.00244211,261.6349792,-2.29112e-05,69.40813446,-1.036679745,0.162005737,0.762907147,3157
1204A,119.491,32.215,20170601,46.08888889,3426,7367,2115982.529,529348.7991,14,1.037587166,260.7250061,288.1010437,101552.3203,0.002504705,259.5843506,-2.32828e-05,69.39672089,-1.02401495,0.167273566,0.778085232,3445
1205A,119.43,32.1319,20170601,53.00555556,3439,7357,2113269.784,518393.0431,31,1.03555131,261.5003052,288.1333618,101385.2109,0.002452063,255.5625916,-2.14748e-05,69.52696228,-1.024171114,0.153101444,0.773493886,3318
1206A,119.9,32.4867,20170601,45.3875,3382,7432,2142405.827,569738.2548,6,0.998357356,258.7586365,287.8560181,101693.25,0.002617253,254.0509644,-1.39746e-05,69.46192932,-0.979195654,0.194661826,0.75205183,2809
1207A,119.9219,32.4611,20170601,46.7261236,3386,7435,2145019.393,567246.0861,4,0.999828398,259.0179443,287.8745728,101688.6641,0.002606904,255.2181396,-1.47951e-05,69.54936981,-0.981510639,0.190509111,0.765233815,2735
1209A,119.888,32.4639,20170601,55.42896936,3386,7430,2142080.254,566831.3799,3,1.003367186,258.8575439,287.8908691,101686.2188,0.00261259,255.0440063,-1.5001e-05,69.44334412,-0.984445691,0.193939552,0.766198397,3361
1210A,119.036,33.5981,20170601,43.71126761,3204,7294,2037268.846,680675.1667,13,1.035090566,254.3633728,287.4054871,101607.4219,0.001690594,239.982254,-1.75831e-05,66.19241333,-0.996771634,0.279031903,0.764626145,2351
1211A,119.007,33.575,20170601,45.62465374,3208,7289,2035531.907,677378.9961,11,1.068981528,254.8045654,287.50354,101600.6563,0.001699836,241.8061829,-1.87383e-05,66.16108704,-1.031596303,0.280232877,0.759972751,2919
1212A,118.989,33.6067,20170601,49.74859551,3203,7286,2033114.729,680705.1361,14,1.058212042,254.3706665,287.4717102,101595.4922,0.001689018,241.3416901,-1.88418e-05,66.0517807,-1.019073486,0.28513509,0.75478369,3783
1213A,119.135,33.5039,20170601,45.50277008,3219,7310,2048245.053,671745.646,7,1.03248632,255.4097748,287.4474487,101651.3594,0.0017421,242.3017426,-1.82577e-05,66.64586639,-0.999180734,0.260126501,0.747934103,3144
1214A,119.0122,33.627,20170601,49.44707521,3200,7290,2034451.028,683554.1346,15,1.037345767,253.7719116,287.4024963,101607.5625,0.001693185,239.2324829,-1.73453e-05,66.0721817,-0.996003628,0.289936185,0.751135767,2864
1215A,120.118,33.4022,20170601,41.83611111,3236,7467,2132971.177,680817.9139,2,0.971559227,254.0597534,287.111084,101749.8984,0.001975715,250.6370239,-1.09549e-05,69.5666275,-0.934191287,0.266859472,0.69275707,3148
1216A,120.156,33.3942,20170601,40.27158774,3237,7473,2136370.775,680713.2949,3,0.971421778,253.7582092,287.1174316,101747.5469,0.001986508,253.3945618,-1.10829e-05,69.67285919,-0.932641923,0.27173391,0.69635129,2607
1218A,120.225,33.3947,20170601,35.74438202,3237,7484,2142086.218,682273.6437,-1,0.970848262,253.0681763,287.1251831,101744.8359,0.001993368,258.4848633,-1.13064e-05,69.86140442,-0.928753316,0.282778352,0.675939739,3416
1220A,118.293,33.9528,20170601,55.33664773,3148,7175,1965474.308,706985.584,23,1.011668921,248.2718811,287.3872375,101473.1484,0.001784482,229.2952881,-2.3824e-05,64.29232788,-0.939777613,0.374555767,0.773139954,2683
1221A,118.2442,33.9592,20170601,56.46619217,3147,7167,1961253.169,706759.3965,23,1.014962435,248.1983948,287.376709,101462.875,0.001779311,229.9592285,-2.6262e-05,64.2469635,-0.9423545,0.376983732,0.787112713,3330
1222A,118.3214,33.9506,20170601,54.23463687,3148,7179,1967887.84,707296.6077,20,1.010190964,248.2906799,287.3928223,101477.8359,0.00178478,229.0317688,-2.27493e-05,64.30950928,-0.938527524,0.37370038,0.784743369,2690
1223A,120.211,30.21,20170601,38.86072423,3746,7482,2237566.416,313608.5252,10,0.879980564,300.7580566,289.8270569,101484.2578,0.002470908,243.5818634,-2.14523e-05,71.52324677,-0.756225705,-0.449987262,0.688420773,2181
1224A,120.063,30.2747,20170601,37.63788301,3736,7458,2222775.911,317695.5028,6,0.714374721,308.1428223,289.4983826,101102.5469,0.002687519,227.7123413,-1.56558e-05,72.9908371,-0.561866105,-0.441177607,0.704770803,4086
1225A,119.026,29.635,20170601,27.02982955,3838,7292,2151091.514,220953.5708,107,0.933353901,307.5400391,290.1485596,98938.8125,0.003128674,222.3942871,-3.03939e-05,76.96091461,-0.740119576,-0.568658531,0.615735173,3370
1226A,120.348,30.3058,20170601,46.53047091,3731,7504,2246547.923,327756.2956,10,1.014252424,291.7313538,289.645813,101478.6172,0.00239094,262.1755676,-2.78451e-05,71.06648254,-0.942191184,-0.375478119,0.708190084,2457
1227A,120.127,30.2456,20170601,39.34916201,3741,7468,2229203.478,315795.7699,30,0.787919462,305.2120972,289.5741577,101158.2031,0.00259055,235.3573303,-1.87067e-05,72.33004761,-0.643777788,-0.454276562,0.688291907,5345
1228A,120.19,30.2692,20170601,42.02361111,3737,7478,2233957.952,319942.6136,16,0.83724153,300.4840088,289.625946,101326.7969,0.002536721,242.3191986,-2.08055e-05,71.68570709,-0.721536756,-0.424685866,0.689756215,2102
1229A,120.157,30.2897,20170601,50.10972222,3734,7473,2230477.998,321552.287,14,0.795664549,301.7076721,289.5498047,101255.6875,0.002588751,238.3686981,-1.90325e-05,72.02410889,-0.676930428,-0.418147385,0.70338881,2540
1230A,120.12,30.3119,20170601,42.92936288,3730,7467,2226601.38,323268.5589,9,0.736901581,303.046875,289.4729614,101210.2656,0.002662131,233.4883118,-1.70592e-05,72.43157959,-0.617714643,-0.40181163,0.718350887,2814
1231A,120.301,30.4183,20170601,38.71666667,3713,7496,2239065.497,339629.7205,9,0.943836272,291.066925,289.4186707,101354.8906,0.002493108,254.2673035,-1.9667e-05,71.26215363,-0.880770802,-0.339219272,0.712481678,2977
1232A,120.27,30.1819,20170601,43.43521127,3751,7491,2243537.147,311721.3579,13,0.914559126,298.2581482,289.8997803,101439.7188,0.002422209,248.1712799,-2.27691e-05,71.24567413,-0.805591345,-0.432944536,0.691005826,2611
1233A,120.088,30.1808,20170601,34.76264045,3751,7462,2227765.732,307453.82,59,0.777298689,309.0681458,289.5455627,100818.2031,0.002606487,227.9638367,-1.59928e-05,72.89274597,-0.603524923,-0.489847869,0.680938125,5614
1235A,121.56,29.8208,20170601,36.98472222,3809,7698,2366794.505,300549.4462,4,0.4400042,254.4442749,289.9533691,101425.6484,0.003185493,369.0124512,-3.28363e-05,78.97048187,-0.423882335,0.118014678,0.589393854,2690
1237A,121.554,29.8906,20170601,36.43098592,3798,7697,2364059.258,308395.8557,7,0.551451266,252.7306824,290.0628967,101696.5938,0.003170814,379.0813904,-3.67703e-05,78.41760254,-0.526585698,0.163725451,0.575511158,2035
1239A,121.633,29.7736,20170601,33.41340782,3816,7709,2374640.706,296908.9195,14,0.409499168,261.2898865,289.8026733,100623.3828,0.003139502,389.9339905,-3.83418e-05,78.82299042,-0.404773891,0.062029589,0.563440442,3775
1240A,121.586,29.8633,20170601,34.40027701,3802,7702,2367705.231,306040.8677,6,0.526893854,254.9023438,290.0255432,101474.3125,0.003142621,387.1171265,-3.88283e-05,78.45108795,-0.508701921,0.137257025,0.593012929,2330
1241A,121.524,29.8506,20170601,31.24792244,3804,7692,2362720.878,303094.5143,5,0.473662734,251.4663239,290.0154114,101741.1328,0.003214971,359.4755859,-3.04301e-05,78.93255615,-0.449091643,0.150575832,0.580007911,2369
1242A,120.634,28.0089,20170601,34.10277778,4099,7549,2341518.945,71385.3921,22,0.551493347,327.9435425,290.423584,100212.3281,0.002784423,256.3656006,-3.21053e-05,81.16259003,-0.292743325,-0.467382342,0.546185672,2428
