监测点编码,监测点名称,城市,经度,纬度,date,PM2_5,row_index,col_index,proj_x,proj_y,dem,w10,d10,t2m,sp,tp,blh,e,r,u10,v10,aod_sat,ndvi,id
2636A,鑫源开发区,汉中,107.0089,33.1138,20170601,45.40730337,3282,5369,1032623.101,435231.6211,529,0.230627075,177.9336548,287.3482056,93392.75,0.001781352,73.77414703,-2.3815e-06,76.41027069,0.008336528,-0.23047635,0.575571477,3244,1253
2558A,市环保局,巴中,106.7389,31.8711,20170601,32.18662953,3481,5326,1027269.358,284549.2122,415,0.867936313,327.6471558,289.3360291,95038.95313,0.001942131,117.5797577,-7.93222e-06,72.65765381,-0.464516103,-0.733170033,0.683009744,3659,1186
1772A,哈达湾,吉林,126.555,43.8875,20170601,31.1800554,1558,8497,2260211.196,2047796.098,189,1.079998493,26.33688354,276.2576599,98285.03906,0.001296815,223.7047119,-1.02139e-05,65.95077515,0.479126126,0.967902243,0.469642848,1610,593
1388A,南城元岭,东莞,113.7461111,23.02777778,20170601,36.35734463,4896,6447,1831724.143,-642102.2446,12,0.806755424,254.6917572,295.0757446,100951.2109,0.003132683,247.7622833,-2.85361e-05,73.53556824,-0.778123081,0.213022873,0.543141365,2290,326
2668A,州委党校,临夏州,103.2064,35.5997,20170601,30.64345404,2884,4761,681600.5913,700098.1078,1900,0.600163102,26.28383255,279.7972107,78284.0,0.001211459,148.6433105,-7.22589e-06,56.6895752,0.265755832,0.538116693,0.282856673,2807,1283
1882A,石马中学,宜宾,104.5969,28.8194,20170601,49.5720339,3969,4983,875897.2962,-97212.4742,343,0.574995518,129.6760712,291.7008362,96878.45313,0.001207849,148.7240143,-1.31978e-05,71.91112518,0.44257912,-0.367074281,0.989683867,3609,690
2270A,工人疗养院,蚌埠,117.3961,32.939,20170601,64.66016713,3310,7031,1918670.525,570678.7543,22,1.080824018,249.8131409,288.1527405,101435.6563,0.002250776,229.1140442,-1.81879e-05,66.38648224,-1.014417887,0.373010516,0.791068852,2402,928
1177A,黄河新村,徐州,117.167,34.2761,20170601,66.15223464,3096,6995,1863411.971,722945.5328,39,1.082059622,239.4601135,287.5498657,101259.1094,0.001606595,208.2361145,-1.35953e-05,62.66415024,-0.931934714,0.549864292,0.819704533,2431,154
1480A,市环境监测站,西宁,101.748,36.6428,20170601,57.3005618,2717,4528,552015.3765,816863.6317,2264,0.710649133,226.2095337,279.507843,75252.89844,0.000825722,215.906662,-4.84229e-06,47.60145187,-0.512988389,0.491797805,0.206411824,2217,408
1513A,岳塘,湘潭,112.9227,27.8159,20170601,45.07222222,4130,6316,1650816.787,-107573.9053,48,0.919741392,355.3554382,291.0926514,100734.8203,0.002681269,239.6596375,-1.76111e-05,72.49411774,-0.074557491,-0.91671443,0.779583097,2675,423
1230A,和睦小学,杭州,120.12,30.3119,20170601,42.92936288,3730,7467,2226601.38,323268.5589,9,0.736901581,303.046875,289.4729614,101210.2656,0.002662131,233.4883118,-1.70592e-05,72.43157959,-0.617714643,-0.40181163,0.718350887,2814,197
1239A,钱湖水厂,宁波,121.633,29.7736,20170601,33.41340782,3816,7709,2374640.706,296908.9195,14,0.409499168,261.2898865,289.8026733,100623.3828,0.003139502,389.9339905,-3.83418e-05,78.82299042,-0.404773891,0.062029589,0.563440442,3775,203
3009A,矿山设计院,连云港,119.1478,34.5911,20170601,43.48860399,3046,7312,2017461.076,798985.8046,4,0.797383904,243.5589905,286.9277954,101606.3047,0.001318736,251.5277557,-1.82581e-05,64.62281799,-0.713960588,0.355079383,0.717554271,2879,1377
1985A,吴江市环保局,吴江,120.636,31.155,20170601,39.32271468,3595,7550,2245392.004,432143.7455,4,1.490454435,270.9126587,289.3637085,101641.1797,0.001800512,329.4098206,-5.48224e-05,72.49164581,-1.490266442,-0.023670746,0.704465568,3136,785
1719A,市政协,菏泽,115.474722,35.2375,20170601,57.86516854,2942,6724,1699312.921,805535.9362,54,0.831949711,222.1751099,287.7970276,101062.6094,0.000913777,198.8802338,-1.04138e-05,56.93972778,-0.558556497,0.616567075,0.870670557,2481,545
2543A,小平旧居,广安,106.631,30.518,20170601,32.56446991,3697,5309,1036942.361,123067.5478,352,0.983241498,316.0308228,291.1222229,97546.29688,0.001620776,117.719162,-8.80367e-06,75.80275726,-0.68268609,-0.707604051,0.872786343,4780,1173
1902A,西小区,德阳,104.3883,31.1333,20170601,44.57222222,3599,4950,830683.0648,174681.8665,496,0.548659325,172.5022278,290.3959961,95078.42969,0.001041836,145.555542,-1.02715e-05,66.26266479,0.071641371,-0.543961883,0.768450141,3244,707
1172A,紫琅学院,南通,120.81,32.0417,20170601,36.4957265,3453,7578,2232765.324,538466.3995,5,1.08083725,262.1073914,288.2396545,101693.6094,0.002118569,307.8841553,-2.43203e-05,72.72140503,-1.070592403,0.148462251,0.703569531,2223,152
1049A,矿院,邯郸,114.5035,36.5776,20170601,73.41736695,2728,6569,1587819.037,948101.7257,58,0.495076835,30.87116623,287.236084,100660.5781,0.000731497,188.6877289,-1.00877e-05,52.66633606,0.254021794,0.42493999,0.79543376,2499,37
2260A,环保局,七台河,131.0032,45.7677,20170601,36.55084746,1257,9208,2482815.008,2372189.291,216,1.180631995,79.34379578,274.5822144,98588.08594,0.000993838,285.6298218,-6.26285e-06,70.49327087,1.160262346,0.218364567,0.386563987,2153,921
1228A,浙江农大,杭州,120.19,30.2692,20170601,42.02361111,3737,7478,2233957.952,319942.6136,16,0.83724153,300.4840088,289.625946,101326.7969,0.002536721,242.3191986,-2.08055e-05,71.68570709,-0.721536756,-0.424685866,0.689756215,2102,195
1086A,桃园,太原,112.5369,37.8692,20170601,65.43201133,2521,6254,1401684.55,1072179.323,788,0.334386617,151.2243347,282.959198,91149.10156,0.001070591,142.3695221,-5.67258e-06,52.47053146,0.160990313,-0.293081105,0.50754863,1947,71
1795A,科创中心,芜湖,118.37,31.4189,20170601,49.21848739,3553,7187,2043439.952,413221.435,11,1.186893106,274.5854492,288.9786377,101514.2734,0.002047622,231.4064636,-2.42413e-05,68.49343872,-1.183098793,-0.094829425,0.756279826,1929,615
2309A,朝阳厂,六安,116.5068,31.7797,20170601,41.27668539,3495,6889,1873887.536,418081.2793,42,0.943426192,249.2676849,288.4832153,101150.4375,0.001974092,179.9130554,-1.27093e-05,68.33091736,-0.882322252,0.334006667,0.781720579,2305,965
2507A,贵城子站,贵港,109.6014,23.0944,20170601,37.92877095,4885,5784,1429010.944,-703298.6348,48,0.477540076,292.1697998,294.3154602,100070.1484,0.003168068,230.6963196,-1.64854e-05,77.30142212,-0.442245722,-0.180175558,0.546257377,2752,1139
2247A,五号水库,鹤岗,130.1097,47.3382,20170601,17.86571429,1006,9066,2356551.752,2530215.852,165,1.211852551,106.1408234,273.8323059,98534.24219,0.00099897,220.8084564,-5.24671e-06,69.71770477,1.164101243,-0.336830497,0.333137006,3711,908
2526A,监测站,广元,105.8624,32.4285,20170601,25.26044568,3392,5186,943530.1399,342052.0258,536,0.323060572,305.9998169,288.0357056,93082.72656,0.001399379,130.115387,-7.5737e-06,72.10784912,-0.261374444,-0.189872399,0.642406404,4924,1158
2567A,州监测站,阿坝州,102.2218,31.9025,20170601,10.50840336,3476,4603,632638.4853,250127.9872,2851,0.394913703,266.465332,275.1412964,66085.33594,0.001603235,82.3562088,-1.26611e-06,72.91881561,-0.394161373,0.02436492,0.144236654,6541,1194
1912A,凤凰山,遵义,106.9242,27.7019,20170601,27.95238095,4148,5356,1103341.07,-204955.212,887,1.202354431,270.5683289,288.2044373,90727.65625,0.00191777,244.1181641,-1.07353e-05,77.9752655,-1.202295899,-0.011870167,0.716519594,2940,717
1396A,大亚湾管委会子站,惠州,114.5317,22.7422,20170601,29.73285714,4941,6573,1914000.146,-659458.769,13,1.373717189,267.5316772,294.897522,100286.1016,0.00255526,293.9423828,-5.59032e-05,79.67350006,-1.372439981,0.059223849,0.465269625,4569,334
2535A,乐山大佛景区,乐山,103.7705,29.5467,20170601,48.10252809,3853,4851,792999.9033,-18418.85541,372,0.866698503,115.4364853,291.201416,96486.92188,0.001041266,134.0043945,-1.21778e-05,70.67670441,0.782704651,-0.37220937,0.895491362,4874,1167
2506A,江南子站　,贵港,109.6042,23.0672,20170601,37.3603352,4889,5785,1429748.163,-706364.8142,46,0.49199909,290.9143677,294.3914185,100189.6094,0.00313246,231.2391968,-1.64774e-05,77.10945892,-0.459593683,-0.175603926,0.542579949,3549,1138
2068A,周口师范,周口,114.6758,33.6347,20170601,49.04929577,3199,6596,1672341.262,602649.555,49,0.748358071,236.5259247,288.1223145,101065.2266,0.001586124,198.0141907,-1.23871e-05,62.57056808,-0.624219954,0.412782282,0.87323755,3095,822
1753A,明达新区,鞍山,123.0156,41.0831,20170601,32.32402235,2007,7930,2110588.975,1641456.644,89,1.017026067,196.005249,281.0834045,100501.4375,0.001024689,271.6261292,-8.07623e-06,52.90532303,-0.280411899,0.977604866,0.574787974,2426,575
2219A,金沙江路北,铁岭,123.7153,42.2217,20170601,31.41666667,1825,8042,2121699.179,1789996.492,58,1.052132249,17.39409447,280.3673096,100879.0859,0.001087904,297.6304932,-1.01178e-05,51.33463287,0.314517856,1.004022241,0.537185192,3710,880
2633A,林芝人民医院,林芝地区,94.3616,29.6632,20170601,7.451977401,3834,3346,-57708.5148,-39819.07344,3041,0.247635141,206.5253448,275.0056763,63619.57813,0.002420449,157.0464325,-3.84113e-06,78.7743454,-0.110589229,0.221569821,0.134660676,2168,1250
2287A,市新民污水厂,铜陵,117.7806,30.9414,20170601,50.90972222,3629,7093,2005936.429,345654.1852,14,0.928480089,286.5053101,289.1838379,101158.7266,0.002049056,218.535141,-2.3928e-05,70.53025055,-0.890235186,-0.26373601,0.735882163,3095,944
2361A,三川水表,鹰潭,116.9983,28.2169,20170601,34.9039548,4065,6968,2010008.366,14705.48526,40,0.821457267,317.1242981,291.7567444,100819.7031,0.002406403,178.7319183,-1.45717e-05,70.97229767,-0.558970392,-0.601950288,0.601747572,3139,1011
1221A,宿迁中学,宿迁,118.2442,33.9592,20170601,56.46619217,3147,7167,1961253.169,706759.3965,23,1.014962435,248.1983948,287.376709,101462.875,0.001779311,229.9592285,-2.6262e-05,64.2469635,-0.9423545,0.376983732,0.787112713,3330,188
2842A,湖里中学,厦门,118.0936,24.5058,20170601,25.02367688,4659,7143,2209551.664,-385259.0438,39,1.746042371,310.777832,293.9453125,101004.3281,0.002070068,353.769043,-6.05164e-05,78.85771942,-1.322263598,-1.140299439,0.407048494,2237,1326
1204A,职教中心,镇江,119.491,32.215,20170601,46.08888889,3426,7367,2115982.529,529348.7991,14,1.037587166,260.7250061,288.1010437,101552.3203,0.002504705,259.5843506,-2.32828e-05,69.39672089,-1.02401495,0.167273566,0.778085232,3445,174
2233A,江南,松原,124.8292,45.0878,20170601,27.28830084,1366,8221,2096559.17,2149522.049,134,1.231211782,38.10520172,277.7322388,99947.17969,0.00073872,254.6051636,-9.78751e-06,55.52175903,0.759770751,0.968829632,0.394981861,2514,894
1697A,东埔,河源,114.6944,23.7586,20170601,29.19382022,4779,6599,1906340.171,-541143.9331,44,0.585864961,327.2789001,293.8950195,99774.74219,0.002589757,229.3222809,-3.0059e-05,76.90437317,-0.316726774,-0.492871106,0.48905459,2415,527
2031A,云田中学,株洲,113.1817,27.9958,20170601,39.6686747,4101,6357,1670498.489,-82338.52277,64,0.755009055,343.4105225,291.2310181,100615.6719,0.002723373,223.0370941,-1.61304e-05,72.54686737,-0.21562539,-0.723563671,0.762653053,4528,816
2218A,银州路东段,铁岭,123.8489,42.2864,20170601,32.58333333,1814,8064,2128994.767,1800465.997,86,1.084157944,16.26812744,280.1493225,100595.5156,0.001091814,295.0588379,-1.08059e-05,52.2274971,0.303699523,1.040752172,0.528179288,2893,879
1476A,兰炼宾馆,兰州,103.631,36.1031,20170601,61.04073034,2804,4829,711435.2631,763788.8499,1562,0.928310513,268.746582,282.6821289,81375.45313,0.000688222,241.6933136,-7.33991e-06,47.07268906,-0.928087473,0.020348558,0.305758923,2044,404
2285A,市第四中学,铜陵,117.8178,30.9414,20170601,52.25837989,3629,7099,2009153.015,346414.2246,29,0.941267431,285.0881042,289.1896973,101191.9453,0.002054569,216.7509918,-2.27234e-05,70.55384064,-0.908832014,-0.244966686,0.756169438,3334,942
1490A,监测站,乌鲁木齐,87.5801,43.8303,20170601,54.90373563,1567,2261,-540731.4845,1695138.952,816,0.606189966,7.47672987,282.2767029,90909.625,0.000442726,153.6481018,-1.03638e-05,48.61283875,0.078877479,0.60103631,0.261584401,2179,414
2921A,树下王站,绍兴,120.7789,30.0033,20170601,43.33379888,3780,7573,2293195.188,302947.3186,12,0.853857815,271.0571594,289.8463135,100897.4766,0.002572465,272.3495178,-1.54364e-05,72.69501495,-0.853713214,-0.015713606,0.661064863,4267,1361
1079A,路桥公司,邢台,114.5331,37.0964,20170601,77.58595989,2645,6573,1577772.38,1010255.645,63,0.722749174,46.28990555,286.741272,100519.875,0.000811932,167.5183258,-8.96764e-06,51.57893372,0.522424042,0.49943918,0.792474091,3384,65
1093A,糖厂,呼和浩特,111.608,40.8144,20170601,45.11331445,2050,6105,1267790.187,1413085.414,1053,0.743772686,164.3409271,280.040802,88076.39063,0.00070384,174.5379944,-4.60524e-06,43.45690536,0.200814128,-0.716150463,0.396783859,1946,78
1111A,星海三站,大连,121.5638889,38.885,20170601,28.35180055,2358,7698,2075594.463,1352631.914,38,0.244522199,111.6177979,284.4536133,101045.5469,0.000425188,513.6858521,-0.000101538,61.83102036,0.227328181,-0.0900722,0.650078833,2716,94
1860A,未央路,张家界,110.5594,29.3547,20170601,28.22005571,3883,5937,1406411.417,34977.92136,437,0.77869916,282.1037598,288.2032776,94872.96094,0.002578454,185.8214417,-7.34357e-06,77.76854706,-0.761396885,-0.163239747,0.729782701,5864,673
1764A,东明,本溪,123.7669,41.2864,20170601,26.47777778,1974,8051,2158414.03,1681593.864,191,0.869398117,206.2238617,278.9196472,98686.57031,0.001140165,221.9816895,-6.95975e-06,63.02005005,-0.38415876,0.779919982,0.541263163,1919,586
2579A,民中,六盘水,104.8475,26.5894,20170601,30.62569832,4326,5024,924983.3819,-356391.6387,1823,0.792980731,236.6195068,284.7252197,80464.52344,0.002601658,233.8719177,-6.59327e-06,83.28025055,-0.662154078,0.436314583,0.538946688,3374,1205
2411A,第三人民医院　,商丘,115.6578,34.402,20170601,56.04761905,3076,6753,1735323.42,710121.1449,49,0.887030482,233.7945862,287.9189148,101102.0078,0.001319994,200.3342285,-1.10397e-05,60.72004318,-0.715734303,0.52397275,0.845039904,2358,1058
1166A,苏州工业园区,苏州,120.669,31.3097,20170601,39.40363128,3571,7555,2243447.141,450737.4049,5,1.345791817,270.2224426,289.0808411,101616.1172,0.001774447,319.516571,-4.18109e-05,72.46854401,-1.345781922,-0.005162416,0.711461306,2826,147
1800A,慈湖二小,马鞍山,118.5106,31.7506,20170601,49.01256983,3500,7210,2046104.694,454664.0869,10,1.156383038,268.999176,288.5747375,101481.2656,0.002197216,238.6899872,-2.39665e-05,68.50488281,-1.156205773,0.020251423,0.761320829,2924,620
1283A,五四北路,福州,119.299,26.1092,20170601,26.66615854,4403,7336,2276792.412,-176089.9945,15,0.672390699,312.1690674,291.5812378,99842.45313,0.002802417,267.8289185,-2.19215e-05,84.69174957,-0.498384506,-0.451355845,0.465857327,3229,238
1462A,高压开关厂,西安,108.882,34.2749,20170601,66.98873239,3096,5669,1173021.442,594714.3148,399,0.271153122,193.2610321,286.6852722,94717.76563,0.001240007,89.31004333,-7.10064e-06,63.45855713,-0.062197357,0.263923287,0.610731244,2303,390
1098A,森林路,沈阳,123.6836,41.9339,20170601,26.52638889,1871,8037,2129556.98,1755592.0,125,0.876135111,0.49298948,280.3681641,100458.2188,0.001152093,283.7866211,-9.02257e-06,52.2916832,0.007538188,0.876102686,0.544104815,2857,83
1845A,市委党校,荆州,112.2068,30.3515,20170601,51.6056338,3724,6201,1533238.088,176396.0278,35,0.719484329,306.0953979,289.8277893,101111.4531,0.002264848,239.3492889,-2.78325e-05,68.91123962,-0.581397712,-0.423832983,0.823110342,2803,661
2209A,农业园区,阜新,121.6972,42.0503,20170601,24.87606838,1852,7720,1982046.965,1727708.862,156,0.807763219,59.86421204,280.2131042,99053.88281,0.000847968,318.7912903,-5.55576e-06,51.36547089,0.698571801,0.405559868,0.515846491,2882,870
1180A,新城区,徐州,117.256,34.2153,20170601,58.55555556,3106,7009,1872410.371,717498.8861,37,1.067156792,241.0869598,287.526001,101319.5625,0.00166982,209.2604218,-1.35686e-05,62.99317169,-0.934124291,0.515980005,0.793101192,3533,156
1775A,江北,吉林,126.5786,43.8947,20170601,28.36768802,1557,8501,2261564.378,2049176.139,190,1.054775834,24.77671051,276.2477112,98243.07813,0.001298738,222.9978027,-1.03935e-05,66.21914673,0.442026615,0.95768714,0.46543923,1182,596
1273A,董铺水库,合肥,117.16,31.9051,20170601,47.26264045,3475,6994,1926493.323,445343.0046,29,1.003379941,255.8636169,288.5348511,101172.875,0.002217068,232.9623871,-1.60269e-05,67.75965881,-0.972985148,0.245094314,0.778822541,4122,229
1029A,职工医院,石家庄,114.4548,38.0513,20170601,68.18472222,2492,6561,1548715.837,1122720.941,80,0.714270592,46.39890671,285.8171692,100146.5078,0.001021511,123.3626328,-8.71733e-06,52.38289642,0.517233551,0.492597163,0.809952021,2249,19
2677A,教育园区,吴忠,106.1532,37.9648,20170601,36.54507042,2506,5232,892960.8555,1009116.469,1130,0.269492298,17.94690323,285.1565552,88356.99219,0.000373558,276.1674194,-9.36624e-06,37.92724991,0.083037809,0.25638023,0.388421357,3058,1291
2243A,气象局　,鸡西,130.9298,45.2978,20170601,22.03703704,1332,9197,2498577.961,2316542.537,244,1.252220869,79.46941376,274.7644043,97731.46875,0.000964059,296.017395,-5.7702e-06,69.06118011,1.231120944,0.228906736,0.383184552,2506,904
1149A,浦东新区监测站,上海,121.533,31.2284,20170601,39.66384181,3584,7693,2319735.652,461434.619,8,1.100723267,262.7807617,288.9947205,101648.5391,0.001971258,370.8068542,-3.59229e-05,75.64474487,-1.091991425,0.138370633,0.645522475,2402,130
1038A,物资局,唐山,118.1853,39.6407,20170601,50.95949721,2238,7158,1795363.493,1375242.712,35,0.666424394,193.2201538,284.0407715,101410.5703,0.000737926,183.8976593,-8.82957e-06,51.91472244,-0.152402371,0.648764193,0.797506988,2512,28
1846A,科融环保,荆州,112.2887,30.3055,20170601,55.24782609,3731,6214,1541418.772,172287.7827,31,0.721692085,304.7090149,289.8115845,101230.0234,0.002298012,237.248764,-2.62185e-05,69.13858032,-0.593296587,-0.410899788,0.828235984,2674,662
2394A,油田运输公司,濮阳,115.0628,35.7672,20170601,57.94301994,2857,6658,1652623.424,861182.6019,51,0.79353267,211.0608826,287.787384,101060.7109,0.000789008,205.6059265,-1.08852e-05,54.86082077,-0.409411103,0.679762185,0.861858964,2218,1042
2286A,市公路局,铜陵,117.8078,30.9222,20170601,57.00139276,3633,7097,2008815.039,343981.7322,58,0.928633273,284.4909058,289.1851196,101075.5625,0.002065281,215.480423,-2.24227e-05,70.80625916,-0.899103463,-0.232320115,0.748245478,3299,943
1880A,高新区自来水公司,绵阳,104.6717,31.4656,20170601,48.23743017,3546,4995,851779.8545,216595.2575,478,0.545692921,340.8397217,290.2144165,94994.57813,0.000933485,134.899231,-9.93651e-06,65.13310242,-0.1791455,-0.515448987,0.740613937,3164,688
2246A,东山纸板厂,鹤岗,130.3172,47.3489,20170601,18.87857143,1004,9099,2369414.807,2536433.755,167,1.22297585,104.84832,273.719696,99182.07031,0.000909141,222.5641327,-6.03087e-06,66.99106598,1.182154655,-0.313337326,0.34131664,2190,907
2298A,老年大学,滁州,118.3094,32.3153,20170601,50.79166667,3410,7177,2013043.51,516181.1301,22,0.964519441,263.3778992,287.9793091,101177.4844,0.002480015,241.1250458,-1.46289e-05,69.19974518,-0.958079696,0.111270048,0.777175069,3064,955
1809A,石化总厂,九江,116.0726,29.7534,20170601,44.47493036,3820,6820,1888034.969,173936.4542,27,1.077277899,305.2729797,290.1976624,101153.9297,0.003084939,247.3973999,-4.068e-05,73.95304108,-0.879540682,-0.622041643,0.698738039,1968,629
2176A,禹都开发区,运城,111.0233,35.0611,20170601,63.99438202,2970,6012,1337066.675,715802.8353,367,1.192007899,244.7565613,287.2636719,97178.64063,0.000975219,161.3008423,-1.13962e-05,59.02674866,-1.078158855,0.508385897,0.619306922,2364,842
1330A,沌口新区,武汉,114.1525,30.4753,20170601,47.02089136,3704,6512,1701670.835,222910.6105,29,1.077702165,302.203949,290.0886536,101220.2578,0.002574136,214.2940826,-3.42269e-05,68.67253876,-0.911940634,-0.574287534,0.812991083,2110,277
2014A,江东,义乌,120.091,29.305,20170601,32.27683616,3891,7463,2254295.032,206896.5633,75,0.737074077,299.9815674,290.2668152,99862.5625,0.002012749,257.0974121,-1.11376e-05,71.07883453,-0.63846606,-0.368292391,0.624889493,2909,812
2536A,牛耳桥,乐山,103.7627,29.5844,20170601,48.26880223,3847,4850,791898.0755,-14025.6964,373,0.887860894,115.5301208,291.2165222,96529.96875,0.000989047,135.7652283,-1.24637e-05,70.75178528,0.801191866,-0.382607639,0.894410133,3758,1168
